Epoch,Train Loss,Train Accuracy,Valid Loss,Valid Accuracy
30,0.5296560525894165,0.7551666498184204,0.9781241416931152,0.6150909066200256
31,0.5256961584091187,0.7573636174201965,0.7915185689926147,0.6813636422157288
32,0.5221088528633118,0.757439374923706,0.6696373224258423,0.691636323928833
33,0.5170974135398865,0.7624393701553345,0.5113266110420227,0.7597727179527283
34,0.5127958655357361,0.7606515288352966,0.7409985065460205,0.69968181848526
35,0.5145718455314636,0.7608788013458252,0.4974009096622467,0.7707726955413818
36,0.5086890459060669,0.7642121315002441,0.988522469997406,0.5910909175872803
37,0.5063343048095703,0.7643636465072632,0.6867294907569885,0.7151363492012024
38,0.5043859481811523,0.765515148639679,0.5283371210098267,0.7540000081062317
39,0.499172180891037,0.7697575688362122,0.7206843495368958,0.690818190574646
40,0.4971746504306793,0.7706969380378723,0.5268531441688538,0.759045422077179
41,0.5000604391098022,0.7671211957931519,0.6368359327316284,0.7255454659461975
42,0.4929642975330353,0.7690302729606628,0.5125793218612671,0.767409086227417
43,0.4897177219390869,0.771045446395874,0.5163877010345459,0.7657727003097534
44,0.4897460639476776,0.7723181843757629,0.5705130100250244,0.7464090585708618
45,0.49116986989974976,0.7704848647117615,0.6003124117851257,0.7396817803382874
46,0.48965397477149963,0.7719242572784424,0.6477779746055603,0.7231817841529846
47,0.4837782382965088,0.7739393711090088,0.7784342169761658,0.667272686958313
48,0.4830544888973236,0.7751212120056152,0.5865519046783447,0.7253636121749878
49,0.4782746434211731,0.7777727246284485,0.7530255913734436,0.6935454607009888
50,0.48051518201828003,0.7773030400276184,0.5457221865653992,0.7451817989349365
51,0.4759995937347412,0.7782575488090515,0.580295741558075,0.7396817803382874
52,0.479439377784729,0.7765151262283325,0.5459502935409546,0.7599090933799744
53,0.47485998272895813,0.7783787846565247,0.48318254947662354,0.7735908627510071
54,0.4743605852127075,0.7780908942222595,0.5253873467445374,0.7556363344192505
55,0.4679717719554901,0.7810302972793579,0.6225053071975708,0.7279090881347656
56,0.4727790653705597,0.7784242630004883,0.49301648139953613,0.7656363248825073
57,0.46797043085098267,0.7800454497337341,0.47284263372421265,0.7799999713897705
58,0.4721825122833252,0.7782424092292786,0.5678326487541199,0.7439545392990112
59,0.47031885385513306,0.7788333296775818,0.5386906862258911,0.7584999799728394
60,0.4644724726676941,0.781651496887207,0.4704447090625763,0.7833181619644165
61,0.4669192433357239,0.7812424302101135,0.4848208725452423,0.7688181400299072
62,0.46697142720222473,0.7821363806724548,0.4875132441520691,0.7690908908843994
63,0.46265730261802673,0.7831060290336609,0.5296452045440674,0.761090874671936
64,0.478380024433136,0.776272714138031,0.46078675985336304,0.7828181385993958
65,0.4559590816497803,0.7853787541389465,0.5794888734817505,0.739545464515686
66,0.45803701877593994,0.7851969599723816,0.5074127912521362,0.7651363611221313
67,0.4601089060306549,0.7829393744468689,0.8557838797569275,0.7058635950088501
68,0.4537461996078491,0.7866818308830261,0.747896671295166,0.6915454268455505
69,0.4578261971473694,0.7839848399162292,0.4844052791595459,0.7730908989906311
70,0.4540926218032837,0.7857727408409119,0.5482078194618225,0.7541818022727966
71,0.45186397433280945,0.7874242663383484,0.5588864684104919,0.7632272243499756
72,0.4534616470336914,0.7860909104347229,0.6174377202987671,0.7297272682189941
73,0.45615214109420776,0.7866514921188354,0.5098644495010376,0.7668636441230774
74,0.4566931128501892,0.7849394083023071,0.5874459147453308,0.7392272353172302
75,0.44981443881988525,0.7880454659461975,0.48237892985343933,0.7794090509414673
76,0.4535175859928131,0.7859242558479309,0.49228256940841675,0.772954523563385
77,0.4507436454296112,0.7862575650215149,0.5382288098335266,0.7565909028053284
78,0.448868066072464,0.7893787622451782,0.46573424339294434,0.7808636426925659
79,0.4492165744304657,0.7872424125671387,0.5106285214424133,0.7714999914169312
80,0.44947460293769836,0.7883333563804626,0.5034427642822266,0.7644999623298645
81,0.44873514771461487,0.7888181805610657,0.5235947966575623,0.769636332988739
82,0.4440373480319977,0.7896515130996704,0.5507377982139587,0.7530909180641174
83,0.44442683458328247,0.7896666526794434,0.46341368556022644,0.7840454578399658
84,0.4452308714389801,0.7907423973083496,0.5132603645324707,0.7701817750930786
85,0.4422318935394287,0.7927120923995972,0.5616984963417053,0.7498181462287903
86,0.43978556990623474,0.791924238204956,0.5362950563430786,0.7612727284431458
87,0.44140753149986267,0.7912424206733704,0.460507869720459,0.7866363525390625
88,0.44288232922554016,0.7901060581207275,0.4650155305862427,0.7793636322021484
89,0.4460371434688568,0.7891818284988403,0.47073930501937866,0.7822726964950562
90,0.4403175711631775,0.7907878756523132,0.504345715045929,0.7685454487800598
91,0.439039021730423,0.7910151481628418,0.4955441951751709,0.7739545106887817
92,0.4394971430301666,0.7909848690032959,0.4764218032360077,0.7789090871810913
93,0.4423619508743286,0.791439414024353,0.5361899137496948,0.7589090466499329
94,0.44145604968070984,0.7911211848258972,0.48079246282577515,0.7787272334098816
95,0.46295100450515747,0.7820909023284912,1.8435025215148926,0.3961363434791565
96,0.5097257494926453,0.7618333101272583,0.5526912808418274,0.7519545555114746
97,0.443224161863327,0.7912575602531433,0.5192863345146179,0.7642726898193359
98,0.4348783791065216,0.7925909161567688,0.47018787264823914,0.7806363701820374
99,0.4356120228767395,0.7926818132400513,0.4735969305038452,0.7804090976715088
100,0.4416537582874298,0.7912121415138245,0.5112669467926025,0.7655909061431885
101,0.4310324490070343,0.7965454459190369,0.4464867115020752,0.7895908951759338
102,0.4339592754840851,0.7943484783172607,0.5421033501625061,0.7513636350631714
103,0.43141189217567444,0.7962424159049988,0.4628652036190033,0.7849090695381165
104,0.4321858584880829,0.7940757274627686,0.47562628984451294,0.7786363363265991
105,0.4317139983177185,0.7960757613182068,0.5395413637161255,0.7594090700149536
106,0.4312235414981842,0.7953788042068481,0.47717002034187317,0.7844545245170593
107,0.4323911964893341,0.7940151691436768,0.46592095494270325,0.7802272439002991
108,0.4302445948123932,0.7936211824417114,0.46888822317123413,0.7820000052452087
109,0.43111538887023926,0.7948939204216003,0.46025049686431885,0.7869090437889099
110,0.43053698539733887,0.7944393754005432,0.46753859519958496,0.7829545140266418
111,0.4293714165687561,0.7962424159049988,0.5050281882286072,0.7717272639274597
112,0.431674063205719,0.7956060767173767,0.4647872745990753,0.7821363210678101
113,0.4266872704029083,0.7962878942489624,0.49947020411491394,0.772636353969574
114,0.43989479541778564,0.7916514873504639,0.4844394624233246,0.7771363258361816
115,0.44490936398506165,0.7915605902671814,0.47546449303627014,0.7786363363265991
116,0.4281376898288727,0.7957575917243958,0.48716869950294495,0.7734090685844421
117,0.42425107955932617,0.7979393601417542,0.46833109855651855,0.7864999771118164
118,0.4259985089302063,0.7966212034225464,0.48642733693122864,0.7743181586265564
119,0.4273735582828522,0.7970606088638306,0.45458993315696716,0.788636326789856
120,0.4232812225818634,0.7981363534927368,0.4965687096118927,0.7736363410949707
121,0.4304679334163666,0.7946666479110718,0.509410560131073,0.7709545493125916
122,0.44143715500831604,0.7900605797767639,0.4646932780742645,0.7813636064529419
123,0.42373988032341003,0.7982878684997559,0.4469810426235199,0.7852727174758911
124,0.42122921347618103,0.7993484735488892,0.4712391197681427,0.7855454087257385
125,0.42211639881134033,0.7998484969139099,0.45271381735801697,0.7907272577285767
126,0.419862300157547,0.7985000014305115,0.5138537883758545,0.769318163394928
127,0.4235858917236328,0.7987575531005859,0.5680745840072632,0.7572272419929504
128,0.4241374135017395,0.7976818084716797,0.49158066511154175,0.7721818089485168
129,0.4220321476459503,0.7989848256111145,0.520316481590271,0.7673181891441345
130,0.4237079620361328,0.7980908751487732,0.45585688948631287,0.7904999852180481
131,0.49264252185821533,0.7683484554290771,0.4691554605960846,0.781318187713623
132,0.431348592042923,0.795272707939148,0.5098603367805481,0.7652272582054138
133,0.42343413829803467,0.7978636026382446,0.48439934849739075,0.7775454521179199
134,0.4182010293006897,0.8003333210945129,0.47982272505760193,0.7841363549232483
135,0.41820088028907776,0.7991515398025513,0.486881822347641,0.7823635935783386
136,0.4206240177154541,0.8005454540252686,0.4517957866191864,0.7890908718109131
137,0.42043575644493103,0.7990757822990417,0.4770265221595764,0.7802272439002991
138,0.41758278012275696,0.8013030290603638,0.5029012560844421,0.7714545130729675
139,0.4214088022708893,0.800136387348175,0.4821826219558716,0.7781363725662231
140,0.4191654622554779,0.799060583114624,0.4897775948047638,0.7763636112213135
141,0.4191029369831085,0.7986060380935669,0.5274638533592224,0.765999972820282
142,0.42015692591667175,0.7973787784576416,0.48476290702819824,0.7793636322021484
143,0.4189409017562866,0.7996666431427002,0.47667187452316284,0.7826818227767944
144,0.416435569524765,0.8004242181777954,0.4798996150493622,0.7806363701820374
145,0.42002323269844055,0.7985302805900574,0.508563756942749,0.7705454230308533
146,0.41910746693611145,0.8008333444595337,0.4648337662220001,0.781818151473999
147,0.4143464267253876,0.8018333315849304,0.5352221131324768,0.7686363458633423
148,0.415450781583786,0.8018636107444763,0.5458133220672607,0.7626363635063171
149,0.42339953780174255,0.798393964767456,0.46478623151779175,0.7837727069854736
150,0.412855327129364,0.8023030161857605,0.4618082642555237,0.7873181700706482
151,0.41739797592163086,0.8013485074043274,0.48454374074935913,0.7733181715011597
152,0.41460108757019043,0.8009545207023621,0.4689643681049347,0.7856363654136658
153,0.41684332489967346,0.8009545207023621,0.5833736658096313,0.7457272410392761
154,0.4142908453941345,0.8012727499008179,0.4553867280483246,0.783409059047699
155,0.41390281915664673,0.8029090762138367,0.46193739771842957,0.7873181700706482
156,0.41454148292541504,0.8014848232269287,0.45626115798950195,0.790681779384613
157,0.4123106598854065,0.8023333549499512,0.45299360156059265,0.7903181910514832
158,0.4117034077644348,0.8023333549499512,0.4607211649417877,0.7880908846855164
159,0.5116059184074402,0.7674545645713806,0.46780678629875183,0.7806363701820374
160,0.4230859875679016,0.7988030314445496,0.4595308005809784,0.7882726788520813
161,0.41038820147514343,0.8024393916130066,0.4519215524196625,0.7877272367477417
162,0.408538818359375,0.8045908808708191,0.4537093937397003,0.7925454378128052
163,0.4098048508167267,0.8040909171104431,0.4518982768058777,0.7907727360725403
164,0.41010352969169617,0.802393913269043,0.45606422424316406,0.787363588809967
165,0.4104976952075958,0.8033333420753479,0.4798223674297333,0.7841363549232483
166,0.40873095393180847,0.8045908808708191,0.4756004810333252,0.7835454344749451
167,0.410149484872818,0.8048787713050842,0.464388370513916,0.7847272753715515
168,0.4112321138381958,0.8034393787384033,0.47040340304374695,0.7817727327346802
169,0.41573360562324524,0.8013485074043274,0.49563419818878174,0.7737272381782532
170,0.4074494242668152,0.8049848675727844,0.4514201283454895,0.791454553604126
171,0.40892672538757324,0.8048181533813477,0.5608469247817993,0.74718177318573
172,0.41141465306282043,0.8026515245437622,0.4978524446487427,0.7764090895652771
173,0.4083227217197418,0.8046212196350098,0.49534323811531067,0.7780454158782959
174,0.4084899425506592,0.8040605783462524,0.450316846370697,0.7894999980926514
175,0.4080440104007721,0.8038485050201416,0.46518105268478394,0.7907727360725403
176,0.8718180656433105,0.6060757637023926,0.9681738018989563,0.5320454239845276
177,0.8607290387153625,0.5797878503799438,0.7749781012535095,0.618363618850708
178,0.729403018951416,0.6340606212615967,0.7021334171295166,0.6443636417388916
179,0.6844779253005981,0.6494696736335754,0.7280287146568298,0.6432272791862488
180,0.661393940448761,0.6636666655540466,0.6535913348197937,0.6664999723434448
181,0.6377105116844177,0.6776211857795715,0.6443104147911072,0.6797727346420288
182,0.6117787957191467,0.6951212286949158,0.6175656914710999,0.6964090466499329
183,0.5841226577758789,0.7165606021881104,0.5747045278549194,0.7235909104347229
184,0.5391210913658142,0.7462121248245239,0.5460861921310425,0.7519545555114746
185,0.5004384517669678,0.7650606036186218,0.5275335907936096,0.7644999623298645
186,0.4679531157016754,0.7807575464248657,0.47972363233566284,0.7824999690055847
187,0.45170602202415466,0.7878484725952148,0.9115912914276123,0.6258181929588318
188,0.4455351233482361,0.7906666398048401,0.45905420184135437,0.788772702217102
189,0.42318689823150635,0.7998484969139099,0.44926244020462036,0.7858181595802307
190,0.4160999357700348,0.8010454773902893,0.44818052649497986,0.7892727255821228
191,0.4101865291595459,0.8033484816551208,0.4590979218482971,0.7915454506874084
192,0.4097912311553955,0.8037424087524414,0.45033085346221924,0.7926363348960876
193,0.4118655025959015,0.8031969666481018,0.4738790690898895,0.7831817865371704
194,0.40535444021224976,0.8054090738296509,0.4682937562465668,0.7823181748390198
195,0.40688207745552063,0.8060302734375,0.4818902611732483,0.7815908789634705
196,0.40592965483665466,0.805212140083313,0.4634467661380768,0.7877272367477417
197,0.40777966380119324,0.8025151491165161,0.47026607394218445,0.7823181748390198
198,0.4099281132221222,0.8024696707725525,0.45469292998313904,0.7905454635620117
199,0.4096648693084717,0.8046818375587463,0.5130253434181213,0.7740908861160278
200,0.40762972831726074,0.8052726984024048,0.474447637796402,0.7803181409835815
